split	cohort	participant_id	session_id	task_name	wav_path	feature_csv	duration_sec	transcript
train	adult	145966	f4cc9fed	respiration-and-cough-breath-1	bridge2ai_adult_wav_v2/145966__f4cc9fed__respiration-and-cough-breath-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_145966_f4cc9fed_respiration-and-cough-breath-1.csv	30.0300	Thank you.
train	adult	232406	48509ee9	voluntary-cough	bridge2ai_adult_wav_v2/232406__48509ee9__voluntary-cough.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_232406_48509ee9_voluntary-cough.csv	18.5900	Cough, cough, cough. Cough, cough, cough. Cough, cough, cough.
train	adult	755461	ed3470aa	diadochokinesis-buttercup	bridge2ai_adult_wav_v2/755461__ed3470aa__diadochokinesis-buttercup.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_755461_ed3470aa_diadochokinesis-buttercup.csv	11.9900	Buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup.
train	adult	228138	0d485238	respiration-and-cough-fivebreaths-2	bridge2ai_adult_wav_v2/228138__0d485238__respiration-and-cough-fivebreaths-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_228138_0d485238_respiration-and-cough-fivebreaths-2.csv	31.6300	ah you
train	adult	698183	07031cc3	respiration-and-cough-breath-1	bridge2ai_adult_wav_v2/698183__07031cc3__respiration-and-cough-breath-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_698183_07031cc3_respiration-and-cough-breath-1.csv	30.0300	so.
train	adult	445488	ccc0c7ae	cape-v-sentences-6	bridge2ai_adult_wav_v2/445488__ccc0c7ae__cape-v-sentences-6.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_445488_ccc0c7ae_cape-v-sentences-6.csv	3.6900	Peter will keep at the peak.
train	adult	967883	8b341ffa	maximum-phonation-time-2	bridge2ai_adult_wav_v2/967883__8b341ffa__maximum-phonation-time-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_967883_8b341ffa_maximum-phonation-time-2.csv	2.4700	Okay.
train	adult	940505	fec5c4e0	diadochokinesis-pataka	bridge2ai_adult_wav_v2/940505__fec5c4e0__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_940505_fec5c4e0_diadochokinesis-pataka.csv	13.0700	Pitaka, pitaka, pitaka, pitaka, pitaka, pitaka, pitaka, pitaka, pitaka, pitaka.
train	adult	016787	77c8be9e	diadochokinesis-ka	bridge2ai_adult_wav_v2/016787__77c8be9e__diadochokinesis-ka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_016787_77c8be9e_diadochokinesis-ka.csv	4.8700	Cacca cacca cacca cacca cacca
train	adult	307538	4f76bc87	respiration-and-cough-fivebreaths-2	bridge2ai_adult_wav_v2/307538__4f76bc87__respiration-and-cough-fivebreaths-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_307538_4f76bc87_respiration-and-cough-fivebreaths-2.csv	14.7500	...
train	adult	217663	2ef39436	diadochokinesis-ka	bridge2ai_adult_wav_v2/217663__2ef39436__diadochokinesis-ka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_217663_2ef39436_diadochokinesis-ka.csv	5.6900	Cha-cha-cha-cha-cha-cha-cha-cha-cha-cha-cha-cha-cha-cha-cha-cha-cha-cha-cha.
train	adult	298388	31717ae9	respiration-and-cough-cough-1	bridge2ai_adult_wav_v2/298388__31717ae9__respiration-and-cough-cough-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_298388_31717ae9_respiration-and-cough-cough-1.csv	10.3500	I'm...
train	adult	479964	c6572b17	harvard-sentences-list-61-5	bridge2ai_adult_wav_v2/479964__c6572b17__harvard-sentences-list-61-5.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_479964_c6572b17_harvard-sentences-list-61-5.csv	3.7500	Greet the new guests and leave quickly.
train	adult	230687	1d46c64d	animal-fluency	bridge2ai_adult_wav_v2/230687__1d46c64d__animal-fluency.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_230687_1d46c64d_animal-fluency.csv	60.0300	Dog, cat, giraffe, elephant, lion, tiger, hippopotamus, possum, squirrel, bird, rabbit, leopard, zebra. Snake. Guinea pig. Rat. Mouse.
train	adult	544851	b5ee1404	respiration-and-cough-breath-1	bridge2ai_adult_wav_v2/544851__b5ee1404__respiration-and-cough-breath-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_544851_b5ee1404_respiration-and-cough-breath-1.csv	30.0300	Thank you..
train	adult	862209	26643074	cape-v-sentences-5	bridge2ai_adult_wav_v2/862209__26643074__cape-v-sentences-5.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_862209_26643074_cape-v-sentences-5.csv	2.7700	My mama makes lemon muffins.
train	adult	502326	a6036ffa	respiration-and-cough-cough-1	bridge2ai_adult_wav_v2/502326__a6036ffa__respiration-and-cough-cough-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_502326_a6036ffa_respiration-and-cough-cough-1.csv	7.3100	you
train	adult	984716	82a30e2b	harvard-sentences-list-36-8	bridge2ai_adult_wav_v2/984716__82a30e2b__harvard-sentences-list-36-8.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_984716_82a30e2b_harvard-sentences-list-36-8.csv	3.4300	Our plans right now are hazy.
train	adult	294961	68beae79	diadochokinesis-buttercup	bridge2ai_adult_wav_v2/294961__68beae79__diadochokinesis-buttercup.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_294961_68beae79_diadochokinesis-buttercup.csv	7.4500	Buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup, buttercup.
train	adult	448477	8c74ef44	respiration-and-cough-fivebreaths-1	bridge2ai_adult_wav_v2/448477__8c74ef44__respiration-and-cough-fivebreaths-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_448477_8c74ef44_respiration-and-cough-fivebreaths-1.csv	31.5100	so you
train	adult	626357	4fa5f552	respiration-and-cough-breath-1	bridge2ai_adult_wav_v2/626357__4fa5f552__respiration-and-cough-breath-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_626357_4fa5f552_respiration-and-cough-breath-1.csv	30.0300	Thank you..
train	adult	457743	38341dc5	maximum-phonation-time-2	bridge2ai_adult_wav_v2/457743__38341dc5__maximum-phonation-time-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_457743_38341dc5_maximum-phonation-time-2.csv	25.4900	Ah.
train	adult	919386	b27908fa	respiration-and-cough-cough-2	bridge2ai_adult_wav_v2/919386__b27908fa__respiration-and-cough-cough-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_919386_b27908fa_respiration-and-cough-cough-2.csv	3.3700	Cough, cough, cough, cough.
train	adult	558734	75c59d0d	diadochokinesis-pataka	bridge2ai_adult_wav_v2/558734__75c59d0d__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_558734_75c59d0d_diadochokinesis-pataka.csv	6.0700	PASAKA PASAKA PASAKA PASAKA PASAKA PASAKA PASAKA
train	adult	549858	3596d51f	diadochokinesis-pataka	bridge2ai_adult_wav_v2/549858__3596d51f__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_549858_3596d51f_diadochokinesis-pataka.csv	6.7100	Parga, parga, parga, parga, parga, parga, parga, parga, parga, parga.
train	adult	140761	51a38041	cape-v-sentences-3	bridge2ai_adult_wav_v2/140761__51a38041__cape-v-sentences-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_140761_51a38041_cape-v-sentences-3.csv	3.7300	A year ago.
train	adult	762876	2da0f411	productive-vocabulary-2	bridge2ai_adult_wav_v2/762876__2da0f411__productive-vocabulary-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_762876_2da0f411_productive-vocabulary-2.csv	4.5100	Kido.
train	adult	024013	fbe99df4	productive-vocabulary-4	bridge2ai_adult_wav_v2/024013__fbe99df4__productive-vocabulary-4.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_024013_fbe99df4_productive-vocabulary-4.csv	6.0900	Certify
train	adult	865722	d4d2bfd3	respiration-and-cough-cough-1	bridge2ai_adult_wav_v2/865722__d4d2bfd3__respiration-and-cough-cough-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_865722_d4d2bfd3_respiration-and-cough-cough-1.csv	5.3700	you
train	adult	158967	e16a5ebc	productive-vocabulary-1	bridge2ai_adult_wav_v2/158967__e16a5ebc__productive-vocabulary-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_158967_e16a5ebc_productive-vocabulary-1.csv	4.4500	Screech. Yelling.
train	adult	325572	95eb4499	diadochokinesis-v2-tuh	bridge2ai_adult_wav_v2/325572__95eb4499__diadochokinesis-v2-tuh.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_325572_95eb4499_diadochokinesis-v2-tuh.csv	5.0900	Ta-ta-ta-ta-ta-ta-ta-ta-ta-ta-ta-ta-ta-ta-ta-ta.
train	adult	317075	eefe1b49	maximum-phonation-time-2	bridge2ai_adult_wav_v2/317075__eefe1b49__maximum-phonation-time-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_317075_eefe1b49_maximum-phonation-time-2.csv	36.5300	Oh....
train	adult	732435	0b7535c4	maximum-phonation-time-1	bridge2ai_adult_wav_v2/732435__0b7535c4__maximum-phonation-time-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_732435_0b7535c4_maximum-phonation-time-1.csv	3.1300	Mmm.
train	adult	225994	7ea3f87d	respiration-and-cough-fivebreaths-4	bridge2ai_adult_wav_v2/225994__7ea3f87d__respiration-and-cough-fivebreaths-4.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_225994_7ea3f87d_respiration-and-cough-fivebreaths-4.csv	41.8700	.................................................................................................................................
train	adult	262515	5a4e24e4	respiration-and-cough-threequickbreaths-2	bridge2ai_adult_wav_v2/262515__5a4e24e4__respiration-and-cough-threequickbreaths-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_262515_5a4e24e4_respiration-and-cough-threequickbreaths-2.csv	4.6700	Huh
train	adult	843731	76d9ae59	story-recall	bridge2ai_adult_wav_v2/843731__76d9ae59__story-recall.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_843731_76d9ae59_story-recall.csv	15.5100	What?
train	adult	414318	59278a9a	respiration-and-cough-breath-1	bridge2ai_adult_wav_v2/414318__59278a9a__respiration-and-cough-breath-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_414318_59278a9a_respiration-and-cough-breath-1.csv	1.4700	Thank you.
train	adult	462820	1e0e3d3b	harvard-sentences-list-13-3	bridge2ai_adult_wav_v2/462820__1e0e3d3b__harvard-sentences-list-13-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_462820_1e0e3d3b_harvard-sentences-list-13-3.csv	3.8100	The boss ran the show with a watchful eye.
train	adult	852129	b4c92df1	random-item-generation	bridge2ai_adult_wav_v2/852129__b4c92df1__random-item-generation.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_852129_b4c92df1_random-item-generation.csv	54.1300	Thunder Bay, London, Paris, Warsaw, Istanbul, London, Paris, I saw those already, Sweden is... Washington, Ottawa, Peking. Well done.
train	adult	307047	d7fdba5e	rainbow-passage	bridge2ai_adult_wav_v2/307047__d7fdba5e__rainbow-passage.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_307047_d7fdba5e_rainbow-passage.csv	49.4500	When the sunlight strikes round drops of air, in the air they act as a prism and ends apparently beyond the horizon there is according to legend a boiling pot of gold and at the end
train	adult	662866	e85af427	word-color-stroop	bridge2ai_adult_wav_v2/662866__e85af427__word-color-stroop.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_662866_e85af427_word-color-stroop.csv	75.8900	Tan. Red. Purple. Tan. Blue. Blue. Red. Green. Tan. green, tan, blue, red, blue, red, green,
train	adult	137271	b2d0460d	loudness	bridge2ai_adult_wav_v2/137271__b2d0460d__loudness.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_137271_b2d0460d_loudness.csv	3.6900	Hey, hey, hey!
train	adult	860890	2a3e41ba	diadochokinesis-pataka	bridge2ai_adult_wav_v2/860890__2a3e41ba__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_860890_2a3e41ba_diadochokinesis-pataka.csv	5.0100	Patika patika patika patika patika patika patika patika patika patika patika.
train	adult	914048	a7598992	prolonged-vowel	bridge2ai_adult_wav_v2/914048__a7598992__prolonged-vowel.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_914048_a7598992_prolonged-vowel.csv	9.6900	Ah.
train	adult	240738	73b14c89	breath-sounds	bridge2ai_adult_wav_v2/240738__73b14c89__breath-sounds.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_240738_73b14c89_breath-sounds.csv	29.3900	I'm sorry.
train	adult	698926	c63e6402	respiration-and-cough-breath-2	bridge2ai_adult_wav_v2/698926__c63e6402__respiration-and-cough-breath-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_698926_c63e6402_respiration-and-cough-breath-2.csv	12.1900	................................................................................................................................
train	adult	812747	56851804	respiration-and-cough-fivebreaths-1	bridge2ai_adult_wav_v2/812747__56851804__respiration-and-cough-fivebreaths-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_812747_56851804_respiration-and-cough-fivebreaths-1.csv	24.6300	................................................................................................................................
train	adult	654525	a36bf2f4	loudness	bridge2ai_adult_wav_v2/654525__a36bf2f4__loudness.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_654525_a36bf2f4_loudness.csv	4.5700	Hey, hey, hey.
train	adult	658685	c68ad108	cape-v-sentences-6	bridge2ai_adult_wav_v2/658685__c68ad108__cape-v-sentences-6.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_658685_c68ad108_cape-v-sentences-6.csv	3.6100	Peter will keep at the peak...
train	adult	256385	98c78c34	respiration-and-cough-cough-2	bridge2ai_adult_wav_v2/256385__98c78c34__respiration-and-cough-cough-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_256385_98c78c34_respiration-and-cough-cough-2.csv	1.2500	Thank you.
train	adult	137271	62d0cb98	productive-vocabulary-4	bridge2ai_adult_wav_v2/137271__62d0cb98__productive-vocabulary-4.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_137271_62d0cb98_productive-vocabulary-4.csv	7.0700	My city.
train	adult	104926	0201f92d	cape-v-sentences-1	bridge2ai_adult_wav_v2/104926__0201f92d__cape-v-sentences-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_104926_0201f92d_cape-v-sentences-1.csv	2.4300	The blue spot is on the key again.
train	adult	816441	6ea70a75	loudness	bridge2ai_adult_wav_v2/816441__6ea70a75__loudness.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_816441_6ea70a75_loudness.csv	3.8300	Hey, hey, hey!
train	adult	145966	0d80b3b2	story-recall	bridge2ai_adult_wav_v2/145966__0d80b3b2__story-recall.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_145966_0d80b3b2_story-recall.csv	35.5100	My grandfather is 93 years old and he is quite alert. He likes to make organ. He's a modern man. He likes to... He likes to... That's it.
train	adult	903265	1051a14f	respiration-and-cough-fivebreaths-1	bridge2ai_adult_wav_v2/903265__1051a14f__respiration-and-cough-fivebreaths-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_903265_1051a14f_respiration-and-cough-fivebreaths-1.csv	9.3300	you
train	adult	161650	8a4c47cd	diadochokinesis-pa	bridge2ai_adult_wav_v2/161650__8a4c47cd__diadochokinesis-pa.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_161650_8a4c47cd_diadochokinesis-pa.csv	4.4500	Papa Papa Papa Papa Papa
train	adult	354578	37dbc06d	picture-description	bridge2ai_adult_wav_v2/354578__37dbc06d__picture-description.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_354578_37dbc06d_picture-description.csv	20.3100	Mom is washing the dishes. Dad, or the male, maybe as a kid, is going into the cookie jar for cookies. And a female, possibly a sister, is being handed a cookie. So it's happening in the kitchen and that's it.
train	adult	726333	df041b64	productive-vocabulary-2	bridge2ai_adult_wav_v2/726333__df041b64__productive-vocabulary-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_726333_df041b64_productive-vocabulary-2.csv	18.1500	Stand
train	adult	024125	780c560c	diadochokinesis-pa	bridge2ai_adult_wav_v2/024125__780c560c__diadochokinesis-pa.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_024125_780c560c_diadochokinesis-pa.csv	5.8100	Pa pa pa pa pa pa pa pa pa pa pa pa pa pa pa pa pa.
train	adult	626922	f2534548	respiration-and-cough-fivebreaths-2	bridge2ai_adult_wav_v2/626922__f2534548__respiration-and-cough-fivebreaths-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_626922_f2534548_respiration-and-cough-fivebreaths-2.csv	18.2700	................................................................................................................................
train	adult	748240	6a211bfd	diadochokinesis-pataka	bridge2ai_adult_wav_v2/748240__6a211bfd__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_748240_6a211bfd_diadochokinesis-pataka.csv	7.8900	Pataka pataka pataka pataka pataka pataka pataka pataka pataka
train	adult	429140	44dc0043	cape-v-sentences-5	bridge2ai_adult_wav_v2/429140__44dc0043__cape-v-sentences-5.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_429140_44dc0043_cape-v-sentences-5.csv	3.2700	My mama makes lemon muffins.
train	adult	702087	0943993c	respiration-and-cough-cough-1	bridge2ai_adult_wav_v2/702087__0943993c__respiration-and-cough-cough-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_702087_0943993c_respiration-and-cough-cough-1.csv	8.7300	I'm sorry.
train	adult	962057	434494aa	diadochokinesis-pa	bridge2ai_adult_wav_v2/962057__434494aa__diadochokinesis-pa.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_962057_434494aa_diadochokinesis-pa.csv	5.2500	Pa, pa, pa, pa, pa, pa, pa, pa, pa, pa, pa.
train	adult	179879	dbc157dc	cape-v-sentences-3	bridge2ai_adult_wav_v2/179879__dbc157dc__cape-v-sentences-3.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_179879_dbc157dc_cape-v-sentences-3.csv	2.6900	We were away a year ago.
train	adult	712389	00850d28	harvard-sentences-list-50-1	bridge2ai_adult_wav_v2/712389__00850d28__harvard-sentences-list-50-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_712389_00850d28_harvard-sentences-list-50-1.csv	5.6500	A man in a blue sweater sat at the desk.
train	adult	996900	04191c70	respiration-and-cough-breath-2	bridge2ai_adult_wav_v2/996900__04191c70__respiration-and-cough-breath-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_996900_04191c70_respiration-and-cough-breath-2.csv	30.0300	Hmm. Hmm. Hmm. Hmm. Hmm. Hmm. Hmm. Hmm. Hmm. Hmm.................................................................................................................................
train	adult	556982	9be5730c	respiration-and-cough-cough-2	bridge2ai_adult_wav_v2/556982__9be5730c__respiration-and-cough-cough-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_556982_9be5730c_respiration-and-cough-cough-2.csv	8.2100	Oh, oh, oh, oh, oh, oh.
train	adult	145492	0d9b7c1c	respiration-and-cough-breath-2	bridge2ai_adult_wav_v2/145492__0d9b7c1c__respiration-and-cough-breath-2.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_145492_0d9b7c1c_respiration-and-cough-breath-2.csv	5.8500	You're good. That one's good.
train	adult	740082	cf0bf0dd	diadochokinesis-v2-buttercup	bridge2ai_adult_wav_v2/740082__cf0bf0dd__diadochokinesis-v2-buttercup.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_740082_cf0bf0dd_diadochokinesis-v2-buttercup.csv	5.0900	Buttercup, buttercup, buttercup, buttercup, buttercup, buttercup.
train	adult	825990	d89f6efd	word-color-stroop	bridge2ai_adult_wav_v2/825990__d89f6efd__word-color-stroop.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_825990_d89f6efd_word-color-stroop.csv	76.1300	Green. Purple. Purple again. Red. Blue. Brown. Blue Brown Red Brown. Green. Blue. Red. Blue. Red Blue Red
train	adult	438080	c81204e5	prolonged-vowel	bridge2ai_adult_wav_v2/438080__c81204e5__prolonged-vowel.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_438080_c81204e5_prolonged-vowel.csv	12.1100	One, two, three, ah.
train	adult	852129	b4c92df1	productive-vocabulary-1	bridge2ai_adult_wav_v2/852129__b4c92df1__productive-vocabulary-1.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_852129_b4c92df1_productive-vocabulary-1.csv	3.2500	clean
train	adult	738802	bd03c494	diadochokinesis-pataka	bridge2ai_adult_wav_v2/738802__bd03c494__diadochokinesis-pataka.wav	bridge2ai_zipformer_full_all_tasks/mels/adult_738802_bd03c494_diadochokinesis-pataka.csv	10.0100	Pataka, pataka, pataka, pataka, pataka, pataka, pataka, pataka, pataka, pataka, pataka, pataka, pataka, pataka, pataka, pataka.
